"","GSM1679409","GSM1679410","GSM1679411","GSM1679412","GSM1679413","GSM1679414"
"MBLAC1",6.988302365,7.167606459,7.17717816,7.199342046,7.030873577,7.140713457
"MBLAC2",7.237883546,7.456023219,7.308786408,6.777826281,7.352747674,7.465142173
"MBNL1",5.98712731783333,6.12606376533333,6.21466518166667,5.64345850466667,5.904014562,5.56726354066667
"MBNL1-AS1",4.7255098645,4.530655875,4.7046662415,5.395868119,6.0699264275,5.521189951
"MBNL2",5.488260956,5.3596854916,5.686100841,4.5460908718,4.6821961286,4.7862053108
"MBNL3",5.37710352533333,5.40908602833333,5.41775804333333,5.02799719866667,5.00943422466667,4.77957463666667
"MBOAT1",8.769844393,8.962644603,8.951276245,9.780431145,9.767703974,10.14497457
"MBOAT2",7.124304392,7.1696678585,6.9083407705,6.9795931595,7.1072952625,7.215846403
"MBOAT7",7.673905498,7.72476583566667,7.655488583,7.630380406,7.508070498,7.54070507
"MBP",5.0604515015,5.062514503625,5.064640501375,5.1776423605,5.167848099625,5.21882262025
"MBTD1",5.844114867,5.96865237533333,5.89629255833333,5.99381362366667,6.224521134,6.17218627166667
"MBTPS1",8.107747478,8.284446797,8.1085587155,8.41834018,8.55899018,8.500092179
"MBTPS2",5.582213274,5.532245448,5.604033735,5.36159690525,5.5069159245,5.54295621825
"MC1R",6.891765461,6.999631389,6.988162121,6.884680667,6.789216643,6.717677758
"MC2R",3.76744455633333,3.671971796,3.86773619966667,3.721255498,3.67002183233333,3.78682617733333
"MC3R",3.580220496,3.821125694,3.716061806,3.779885729,3.679084942,3.908714504
"MC4R",3.988055925,3.794754174,4.004974124,3.817970583,3.963109712,4.11948574
"MC5R",4.236474369,4.256386663,4.284850666,4.259219276,4.202874036,4.30476296
"MCAM",5.38094660116667,5.4730970775,5.35091731266667,5.28970395333333,5.1183147405,5.25103383333333
"MCAT",7.629976719,7.621236705,7.589732151,7.340449525,7.349947229,7.379119069
"MCC",6.2016513505,6.1433950145,5.8540931905,5.9557852245,6.2233075635,6.1695141705
"MCCC1",8.379017838,8.298290274,8.061609588,8.196298192,8.127096086,8.303485633
"MCCC2",7.63860050633333,7.63447582866667,7.72081150433333,7.644020605,7.58820944966667,7.45907245566667
"MCEE",7.862970961,7.980913331,7.781899195,8.434908155,8.470361882,8.594508083
"MCEMP1",5.859824756,5.814116512,5.805435639,5.789478918,5.722457345,6.030634143
"MCF2",3.56573388933333,3.51880823433333,3.52288801966667,3.366292613,3.436579387,3.41876885566667
"MCF2L",5.3378281135,5.363890081,5.357949370125,5.26125943475,5.190284754625,5.284026568875
"MCF2L-AS1",5.776085204,5.623468614,5.663162814,5.371505403,5.607141906,5.439586883
"MCFD2",6.74897049933333,6.740151947,6.63014419533333,6.989123679,6.99272802966667,6.94520307966667
"MCHR1",4.306254703,4.341770203,4.46116779366667,4.52795051866667,4.25782616633333,4.545484701
"MCHR2",4.657604694,4.370869721,4.693416895,4.361104228,4.241020559,4.37533254
"MCHR2-AS1",4.385845569,4.54050692,4.435507163,4.59607909,4.375689641,4.443176428
"MCL1",8.9672996175,8.80556799783333,8.983979464,9.85086651833333,9.52540557133334,9.359858097
"MCM10",6.93025709833333,7.01043741633333,6.85704752166667,5.23381053133333,4.875155968,5.356161381
"MCM2",9.53277737,9.350831047,9.303546784,7.710832597,7.533488539,7.724454863
"MCM3",9.280453507,9.319086035,9.20672872,8.306099495,8.303265857,8.537785105
"MCM3AP",5.2745251862,5.2922952304,5.4153522658,5.3308364918,5.330226627,5.441005398
"MCM3AP-AS1",6.0285404465,5.9793020895,6.1049163375,5.6735923765,5.443235609,5.6337800815
"MCM4",7.2635400332,7.3504268992,7.2213876522,6.5223675664,6.577083971,6.4649024296
"MCM5",7.760709471,7.839283955,7.5676702005,6.8146161825,6.4204863795,6.753091424
"MCM6",7.4167352585,7.4979367975,7.188834582,6.535463673,6.610225241,6.6921421255
"MCM7",9.460779028,9.566688639,9.6275902215,8.070598899,8.1342472545,8.3490202215
"MCM8",5.21446949475,5.1710459055,5.116095942,5.01189955575,4.8473644085,4.84299339075
"MCM8-AS1",2.540704107,2.845432926,2.459004592,2.756880562,2.354968757,2.564630073
"MCM9",5.886155047,5.908001125,5.99011121833333,5.62136904166667,5.63610912366667,5.560948544
"MCMBP",6.430684915,6.501358459,6.39838190133333,6.13091758433333,6.27247431466667,6.20378580166667
"MCMDC2",2.39829181,2.7137306825,2.4482954065,2.6671877125,2.898801973,2.7647603255
"MCOLN1",5.282991105,5.617344159,5.595250329,5.26571416,5.042278276,5.06417282
"MCOLN2",4.7635662345,4.864986882,4.8026262385,4.498359946,4.5459612875,4.756071071
"MCOLN3",4.240251971,4.35053384925,4.07169951675,3.91792423675,3.9500315315,4.31751149275
"MCPH1",4.672546801,4.7766673868,4.8244902194,4.6747476278,4.8408793984,4.9098014606
"MCPH1-AS1",4.856916255,4.8793675795,5.2010399895,5.060772354,5.1898152165,5.0802585645
"MCPH1-DT",4.6654769065,4.529362218,4.1538067225,4.1874606375,4.3472316485,3.738797741
"MCRIP1",7.730425099,7.554315685,7.94531745,8.085465608,7.889421729,8.132540937
"MCRIP2",9.17037076,9.2420912025,9.2449067475,8.9912454795,8.781243546,9.160320361
"MCRS1",8.381627532,8.252075727,8.423443797,8.221708011,8.193336336,8.153106871
"MCTP1",3.30812357633333,3.047056791,3.16799712,3.05475521333333,3.11949823766667,2.995760416
"MCTP2",3.4605188194,3.5625884006,3.7685485352,3.224784078,3.1033674856,3.1039961598
"MCTS1",6.64631638933333,6.639709982,6.72399103766667,6.61266357166667,6.701426825,6.52432464133333
"MCU",7.57810161,7.719598914,7.992275679,7.630298925,7.728825363,7.727184098
"MCUB",7.889026459,7.910217611,7.339966731,7.245473702,7.305509341,7.217227634
"MCUR1",8.7560392075,8.895816231,8.823487373,8.6102298185,8.898817726,8.709711271
"MDC1",7.039271809,7.1288271015,7.194778501,7.1539728485,7.0679741095,7.1393742445
"MDFI",5.582853016,5.468204568,5.346451197,5.455688137,5.316346365,5.1924033
"MDFIC",3.19571459166667,3.05961107233333,3.096424842,3.387014241,4.33527632233333,3.46495689966667
"MDGA1",5.300553356,5.409478178,5.32181299766667,5.44810334666667,5.30968251,5.48608590466667
"MDH1",11.26598594,11.28365339,10.88621537,10.6126083,10.53670021,10.78286853
"MDH1B",3.774685798,3.628891639,3.7954913895,3.456837027,3.587268623,3.759880014
"MDH2",9.392598332,9.500450441,9.485267758,8.902421057,8.9354490155,9.065539652
"MDK",8.58819702,8.230877351,7.84963402,7.534136743,7.493170573,7.618138415
"MDM1",6.076246012,6.1083110335,6.140792167,5.366047787,5.528119235,5.2048867845
"MDM2",5.3347290217,5.3648579453,5.4191137671,6.3031693009,6.154905216,6.1047952997
"MDM4",7.0512205328,7.126472216,7.3766651472,7.4722398908,7.4986644154,7.4062749568
"MDN1",5.10172988433333,5.106564996,5.36801178233333,5.10238878633333,5.053974373,5.29138201033333
"MDP1",8.792681269,8.799208036,8.5501469595,9.0089398165,8.79467358,8.929985842
"MDS2",4.126145423,4.154403259,4.176065876,4.2289859495,4.0524044835,4.256000952
"ME1",7.19620194666667,7.12730838233333,7.289174277,6.01799307233333,6.203194761,5.788371315
"ME2",6.44745367866667,6.73964612566667,6.75788330033333,5.75565399,6.048050275,5.61907241
"ME3",5.122955997,5.44228552,5.4870983235,4.822541321,4.76685829,4.596031985
"MEA1",11.3582491,11.2687276,11.13388086,11.03949611,10.86539357,10.95697019
"MEAF6",6.790795383,6.91443271966667,7.00676294366667,7.596861172,7.51325468133333,7.67709767566667
"MEAK7",5.2981223666,5.2777561354,5.141312817,5.1490629162,5.166402494,5.0251374636
"MECOM",4.17043789,4.05753789375,4.27189153025,4.57092205325,4.720061692,4.67658962625
"MECP2",6.86269039266667,6.87740992466667,6.79268605433333,6.931122719,7.01806729066667,6.74158935033333
"MECR",7.1695870705,7.072840098,7.103095772,7.431100283,7.31879476,7.423927884
"MED1",5.95599863275,5.939624623,5.99324208375,5.6291957105,5.6782373215,5.55394932725
"MED10",8.957730591,8.978576086,8.979758302,8.826971114,8.86365178,8.818645308
"MED11",7.562581073,7.398305281,7.24448668,7.290464483,7.152682288,7.358992272
"MED12",6.66165852,6.64287668725,6.54553757625,6.437329075,6.40323105725,6.28831612325
"MED12L",4.46202379333333,4.52361236433333,4.311814724,4.178397431,4.37023353933333,4.045995072
"MED13",8.2913056945,8.19566363475,8.23627767575,8.54995279325,8.421424227,8.408513514
"MED13L",6.7907334008,6.7156371474,6.7858435008,8.4688916668,8.1854569666,8.623016614
"MED14",5.01523775016667,5.04163622766667,5.091359789,4.96055448383333,5.04112537133333,5.06102006466667
"MED14OS",4.46430795,4.667842481,4.358115665,4.617268476,4.667842481,4.519425194
"MED15",7.701482919,7.608936742,7.413630899,7.452694958,7.387738353,7.25167397
"MED15P9",5.950244529,6.072391271,6.213145913,6.958364087,6.88839429,6.975419194
"MED16",6.5622660912,6.5973612782,6.4330761506,6.895104263,6.7963713564,6.8324603178
"MED17",6.20918653433333,6.25571470666667,6.163841079,6.25637620033333,6.60343337233333,6.326893501
"MED18",6.5092609945,6.4935943515,6.412807116,6.1929770935,6.2192457565,6.0880026735
"MED19",7.927827886,7.9229228795,7.705732929,7.987860103,7.917380102,7.86405649
"MED20",6.724295925,6.7049943575,6.7008252105,6.4078524575,6.3904261645,6.4680987125
"MED21",7.641444082,7.6548971185,7.5792960845,7.1225183075,6.9971817835,7.081713043
"MED22",7.146013795,6.808639198,6.816635313,6.673030294,6.749787197,6.619256531
"MED23",6.087120165,6.2104869614,6.0565882746,6.1696334028,6.3992423462,6.3185874784
"MED24",6.191708432,6.342217137,6.399022703,5.509109244,5.6139359215,5.639754039
"MED25",6.43448589066667,6.43618551466667,6.379303616,6.675617276,6.598277938,6.73942844166667
"MED26",7.06372932933333,6.90013311766667,7.06543068966667,7.58039594933333,7.392353541,7.14122038266667
"MED27",7.05070438766667,7.07430935333333,6.93926212133333,6.7265742,6.72029437766667,6.832254856
"MED28",6.65348541366667,6.70305154188889,6.54967555822222,6.53095396433333,6.527587458,6.50297323455556
"MED29",6.958187565,7.040817722,7.190052648,7.735573534,7.785249542,7.770305037
"MED30",7.77768147666667,7.891854669,7.511625456,7.31769226,7.24440992433333,7.27160653633333
"MED31",6.007217915,6.011973994,5.904761849,6.12083750866667,6.35939213533333,5.780997184
"MED4",6.120445876,6.1309041695,6.2299581725,6.0143901755,6.034162437,6.1120109275
"MED6",7.961645102,7.947118255,7.90461963733333,7.86651551933333,7.77425549833333,7.69879744933333
"MED7",7.08643186466667,7.04547036333333,7.04141208,6.920982118,6.79860056166667,6.86148995733333
"MED8",7.53182688266667,7.494326049,7.48064715866667,7.856655297,7.85786773966667,7.72086173366667
"MED9",6.462381166,6.280482298,6.316529539,7.05130907,6.980224314,6.872664652
"MEDAG",4.9071457215,4.899703502,4.927436356,4.908239373,4.9764411485,4.93470004
"MEF2A",6.923722359,7.0047442995,7.0034969335,6.374773493,6.629088483,6.578242571
"MEF2C",3.25193941525,3.13132391375,3.2606509365,3.00953085025,3.07762649775,3.128335719
"MEF2C-AS1",4.179340133,4.544448809,4.262134513,4.204203508,4.262092997,4.300585988
"MEF2D",6.44143470333333,6.48296196233333,6.429895482,7.30691859633333,6.82968080333333,6.96703225633333
"MEFV",5.415106085,5.561744973,5.370853616,5.165119323,5.159765446,5.120444288
"MEG3",4.0636052924,4.056925727,4.0400151583,4.0614830977,3.9651435601,4.0621081424
"MEG8",3.389399855,3.433628915,3.43106743,3.38683837,3.43971819,3.38683837
"MEG9",3.798357134,3.633916519,3.781571774,3.706640301,3.93219198,3.748072781
"MEGF10",4.0510682635,3.8508233355,4.0377300365,4.08901236,3.920130749,4.0512102055
"MEGF11",3.62941783766667,3.82428907433333,3.879871097,3.77346908833333,3.813282158,3.93158403466667
"MEGF6",6.342224623,6.4155790945,6.663819644,6.336346385,6.287749773,6.1564166985
"MEGF8",5.0953756695,5.1533281195,5.03249624,4.907494352,5.042937881,5.019612025
"MEGF9",6.6243090645,6.586275422,6.547342889,6.0890495245,6.369731573,6.0699098005
"MEI1",4.90865073066667,4.644253299,4.86098520933333,5.03043131333333,4.93589713666667,5.06738082533333
"MEIG1",5.616640131,5.54099348,5.55607936,5.121246801,5.367403266,5.198398056
"MEIKIN",3.00532074,2.986329715,2.927578501,3.141334182,3.098121987,3.129161243
"MEIOB",3.247607956,3.702940763,3.441483737,3.139514973,3.148549897,3.312741356
"MEIOC",3.7736363055,3.836382383,3.98988777925,4.326563751,4.511603444,4.12423357175
"MEIS1",5.5358665655,5.721156305,5.9942062765,4.7339281455,4.744257425,4.4958582025
"MEIS2",6.930815676,7.035057492,7.083624013,6.636467218,7.01071602,6.619147676
"MEIS3",6.654758972,6.3314189915,6.3955936815,6.8792551235,6.816365519,6.898675312
"MEIS3P1",7.389314373,7.533111652,7.104348209,7.550960955,7.69982456,7.466518322
"MELK",9.784345062,9.826383438,9.660693948,8.052834021,7.403041662,8.144130144
"MELTF",4.9846136945,4.93254484425,4.82688570575,5.0312419325,5.03855560175,5.16287241225
"MELTF-AS1",5.64920932433333,5.53200949966667,5.49227332533333,5.60194076866667,5.49199749966667,5.40243444
"MEMO1",8.944383062,9.0987849495,8.9168298695,8.2142044225,8.0559770455,8.1323746825
"MEN1",8.137883398,8.086433713,8.059571736,7.69271239,7.755197369,7.522489237
"MEOX1",4.255957358,4.38463022,4.541695233,4.274936873,3.94621685,4.263827292
"MEP1A",3.216615087,3.174952162,3.655597422,3.538074576,3.667828725,3.719201378
"MEP1B",3.455829274,3.377790757,3.524404921,3.603168317,3.396412114,3.506306219
"MEPCE",9.282613038,9.267053784,9.299456145,9.620046584,9.466747429,9.293879877
"MEPE",4.859434932,4.756486396,5.113276784,4.975644953,5.014817129,5.237657776
"MERTK",3.23503836033333,3.4389429,3.30634566733333,3.06643017366667,3.098843493,3.20812394166667
"MESD",6.7997734928,6.7220740876,6.8158079336,6.7941197654,6.8561521212,6.7155815904
"MESP1",5.54192017,5.64559540233333,5.67188012966667,5.72559500066667,5.656048012,5.71507457066667
"MESP2",6.1886969005,6.232715793,6.355948474,6.417254505,6.2973714625,6.469592629
"MEST",9.877615967,10.04358367,10.10478465,9.533264213,9.66213411,9.538285333
"MET",6.183247167,6.28818519075,6.20633211275,6.264633359,6.3760287445,6.16334532525
"METAP1",9.328952731,9.39647882,9.25183716,8.791112227,8.790779355,8.931213523
"METAP1D",4.41081530166667,4.54447463933333,4.56242210833333,4.14980465533333,3.99175855166667,4.08638253733333
"METAP2",7.55060631633333,7.62946555966667,7.57247176933333,7.620757822,7.96536966433333,7.84168817133333
"METRN",8.25346716133333,8.20089141566667,8.21126074566667,8.53474069133333,8.281815006,8.61718881333333
"METRNL",9.029487681,9.059707146,8.78473086,9.299397654,9.201138135,9.075934328
"METTL1",8.210300277,8.078609396,8.382608632,8.075195313,8.048331847,7.956301946
"METTL13",8.14491239266667,8.10955015433333,8.25613659233333,7.50971791333333,7.634323437,7.52156175
"METTL14",6.044082259,6.07049224625,6.05944856025,5.9712158075,6.10470999975,6.041165451
"METTL14-DT",2.333766155,2.206492444,2.224285329,2.221951326,2.351273735,2.50968901
"METTL15",4.35891178371429,4.42597112014286,4.27852727357143,4.42352347057143,4.35239387442857,4.39068694285714
"METTL16",5.7180520315,5.6619310305,5.451559098,5.600267446,5.603617556,5.371740449
"METTL17",8.3432531115,8.31267026475,8.30485139925,8.01752514725,8.01537207825,7.92471234225
"METTL18",7.605865458,7.634122527,7.585842989,6.838829262,6.96315376,6.879781169
"METTL21A",7.67702449433333,7.72115391433333,7.553303294,7.30467848566667,7.20951827366667,7.204714994
"METTL21EP",3.052411205,3.043944219,3.130452504,2.740340909,2.851970892,3.004179241
"METTL22",6.796898793,6.8867083855,6.759673318,6.7954552275,6.770973144,6.766224978
"METTL23",9.992003684,10.05671673,9.764911021,10.15262171,9.98335432,10.22342944
"METTL25",7.863839093,7.687475392,7.337029377,8.585627201,8.771532118,8.73946694
"METTL25B",5.922343835,6.104056062,5.927694485,6.37573803,6.392190038,6.424504669
"METTL26",7.72061021866667,7.736873674,7.52888813416667,7.57822870833333,7.31094274583333,7.5062619695
"METTL27",5.619798825,5.744986302,5.87650445,6.336169839,6.107078877,6.1437626
"METTL2B",7.45865814933333,7.647842431,7.55563181966667,7.39802986366667,7.47189450366667,7.47996432266667
"METTL3",7.89360397966667,7.930908495,8.15292581333333,7.56254341933333,7.39363926533333,7.37872093233333
"METTL4",5.470268991,5.7866675495,5.758534985,4.851896378,5.225896901,4.928824546
"METTL5",7.1827549785,7.1920251755,7.074878771,6.6639715635,6.681894533,6.7427914515
"METTL6",4.7457529016,4.7885381378,4.6755980178,4.6471575284,4.4770395906,4.56754201
"METTL7A",5.59279272825,5.52049427825,5.4482300035,5.99698745025,5.90202647475,5.876023557
"METTL7B",7.244084981,7.179396284,7.226883854,7.310875766,6.958829692,6.79489495
"METTL8",5.778101533,5.77993379533333,5.703399746,4.897365561,4.91018923133333,5.04743154633333
"METTL9",7.80626833075,7.6958041035,7.77995437325,7.70317766675,7.825158414,7.8168427265
"MEX3A",6.525652939,6.54058461033333,6.40437955233333,5.858347279,5.64169514433333,5.76839465
"MEX3B",5.723306614,5.327357663,5.105992471,4.233298783,4.207637417,3.529185705
"MEX3C",5.228234288,5.20964465625,5.260252311,5.132504748,5.174996941,5.04514167225
"MEX3D",6.32659275466667,6.36320029466667,6.23474358833333,6.10984153666667,6.30921937933333,6.15629216233333
"MFAP1",8.879983115,8.876911187,8.862422909,8.729403658,8.954945837,8.798703567
"MFAP2",5.928184905,6.050029281,6.199167687,5.707640958,5.696221171,5.89613495
"MFAP3",6.04603755066667,6.24199603233333,6.24440651466667,5.995585333,6.086608353,5.97700854066667
"MFAP3L",3.9640544624,3.9122406652,3.817817577,3.9451779704,4.0159369194,4.0515911238
"MFAP4",4.950231501,5.186256934,5.252985789,5.231754516,5.151235888,5.134828496
"MFAP5",4.298886257,4.4769438715,4.430282984,3.910912375,4.0130792745,3.9860125495
"MFF",7.798547991,7.92921926325,7.848991737,7.60375522025,7.61124117625,7.76918536425
"MFF-DT",3.142354261,3.212119814,3.236381052,3.298273936,3.05249827,3.237321985
"MFGE8",5.256521737,5.273169181,5.2083780955,4.769683702,4.8529511385,4.815183125
"MFHAS1",6.7643589205,6.703185483,6.703990307,5.6705778635,5.7161142445,5.730869781
"MFN1",7.16988120733333,7.33944640033333,7.301036748,6.996311277,7.097717062,7.05943762566667
"MFN2",6.15175541633333,6.24088611066667,6.09947069166667,6.06218249566667,6.12625621666667,6.128049172
"MFNG",4.93617186,4.82840093833333,4.822402883,4.844006997,4.88461381033333,4.94831618566667
"MFRP",7.203850301,7.217227634,7.220150547,7.326938631,7.146013795,7.257359634
"MFSD1",10.19469509,10.28879872,10.24402182,10.39379768,10.46407496,10.49184927
"MFSD10",8.2618991,8.205711416,8.10876879,8.216964829,7.895684426,8.249386353
"MFSD11",7.0579660855,7.054865868,6.9356583,7.4708623065,7.4415582535,7.385368954
"MFSD12",6.737478109,6.7666495345,6.8756122665,6.6248537335,6.543727672,6.4522550095
"MFSD13A",5.504250302,5.702885465,5.629785465,4.88066854,4.652880634,5.063381589
"MFSD14A",8.424172889,8.462792174,8.297905351,8.267409461,8.353408346,8.394283571
"MFSD14B",6.1293255585,6.3052324275,6.486866244,6.1373614275,6.1472853075,6.1138813445
"MFSD14CP",7.621916477,7.690740275,7.091690777,7.831494917,7.244808457,7.425192545
"MFSD2A",5.449495045,5.307617,5.385227558,5.278830799,5.267038262,5.427859955
"MFSD3",5.867798358,5.7310391375,5.710365341,5.3677160065,5.1775774385,5.2692569855
"MFSD4A",3.7792459725,3.6873320305,3.69508208925,3.74517358825,3.68622171175,3.60512818975
"MFSD4A-AS1",2.788751853,2.633963118,2.817162746,2.984231183,3.29154627,2.983528153
"MFSD4B",5.80552748766667,5.93273638666667,5.87062870966667,5.59839960233333,5.458972864,5.40272740266667
"MFSD5",8.168350761,8.301346191,7.964872493,7.937055628,8.003378454,7.746730671
"MFSD6",5.3379330505,5.5118499185,5.364347724,5.5413714865,5.5588152515,5.6940263215
"MFSD6L",4.930486502,5.057683405,5.204642575,5.110041802,5.110709517,5.169815695
"MFSD8",5.811491471,5.92886971166667,5.88629348766667,5.90239863933333,6.16292554066667,5.89181922233333
"MFSD9",5.57684003733333,5.873126964,5.628876296,5.37919377866667,5.394151144,4.98804516733333
"MGA",6.2242641045,6.1857123265,6.1692260185,6.0260509145,5.934436415,5.980447853
"MGAM",3.352567688,3.319706714,3.285913041,3.10490513,2.989696805,3.11531816
"MGAM2",2.53152077,2.821392501,2.792269054,2.516532126,2.446663299,2.902069037
"MGARP",3.705612643,4.105741475,3.859579967,3.838794576,3.67857481,3.644789184
"MGAT1",7.66780017,7.902933619,7.729784141,7.890566358,7.941819293,7.860212375
"MGAT2",7.547374107,7.61429308333333,7.652303499,8.101965203,8.062039253,7.90928514033333
"MGAT3",5.30531005525,5.28975469975,5.219012704,5.20451254175,5.2291734595,5.2550249795
"MGAT4A",6.62565162525,6.450198074,5.8652952545,7.0243334715,6.937449914,7.3435262425
"MGAT4B",8.885550933,8.9899041265,8.8325427495,8.606923379,8.691462637,8.665948314
"MGAT4EP",2.267443687,2.565772588,2.379232756,2.376416091,2.496633347,2.607611101
"MGAT5",6.644832541,6.636350762,6.5620897455,6.281425407,6.4816402265,6.349595756
"MGAT5B",5.0783727175,5.2048835595,5.0844000715,5.1939413945,5.040468026,5.157278681
"MGC12916",4.143022795,4.17980175766667,4.257861555,3.80427411233333,3.62012813666667,3.87632047866667
